blueWins,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueGoldDiff,redDragons,redHeralds,redTowersDestroyed,blueKDA,redKDA,visionControlDiff,CSDiff
1,1,6,9,0,1,0,-905,1,0,0,1.5555555555555556,3.1666666666666665,7.0,-1
1,0,9,7,0,0,0,966,1,0,0,1.8571428571428572,1.2222222222222223,-11.6,24
0,1,6,8,0,1,1,-429,0,0,0,1.875,3.0,-4.666666666666666,-59
1,1,7,5,1,1,0,1211,0,0,0,3.0,2.0,-5.888888888888889,20
0,1,6,5,1,0,0,53,0,0,0,2.4,1.6666666666666667,5.0,7
0,1,9,5,1,0,0,649,0,0,0,3.8,1.1111111111111112,5.0,-4
0,0,9,11,0,0,1,-135,1,0,0,1.4545454545454546,2.4444444444444446,-10.666666666666666,2
1,1,8,7,1,0,0,1137,0,1,0,2.142857142857143,1.625,-9.416666666666668,-5
1,1,9,1,1,0,0,3951,0,0,0,18.0,0.1111111111111111,-3.75,31
0,0,5,6,0,0,0,-859,1,0,0,1.6666666666666667,2.2,4.5,-39
0,0,2,6,0,0,0,-962,1,0,0,0.3333333333333333,6.0,-0.8857142857142857,22
1,1,12,5,0,0,0,2554,0,0,0,5.8,0.8333333333333334,11.666666666666668,-20
0,1,8,7,0,0,0,1158,1,0,0,2.2857142857142856,1.375,1.083333333333333,19
0,0,3,6,1,0,0,-2963,0,1,0,1.0,4.0,-3.500000000000001,-30
0,0,4,7,0,0,0,-1894,0,1,1,1.1428571428571428,2.75,-4.0,6
0,0,4,7,0,0,0,-1535,1,0,0,0.7142857142857143,3.75,4.666666666666667,7
1,0,8,4,0,0,0,1654,0,0,0,4.75,1.125,-1.5,1
0,0,3,6,1,1,0,-516,0,0,0,1.0,4.666666666666667,-3.0,37
1,1,6,4,0,1,0,2577,1,0,0,3.25,1.1666666666666667,3.1,47
0,1,6,6,0,0,0,-402,0,1,0,2.6666666666666665,2.1666666666666665,-10.5,-6
0,0,5,10,0,0,0,-4404,1,0,0,1.0,3.8,5.1,-61
0,0,7,10,0,1,0,-2922,0,0,0,1.4,3.2857142857142856,23.0,-32
1,1,8,11,1,0,0,-659,0,0,0,1.9090909090909092,3.25,-0.5476190476190479,-20
0,1,11,6,0,0,0,1924,0,0,0,4.666666666666667,1.0,1.166666666666667,-16
0,0,4,7,0,0,0,-2075,1,1,0,0.8571428571428571,3.0,-1.833333333333334,-14
0,1,4,6,0,0,0,-1055,0,0,0,1.0,3.5,-8.8,-1
1,1,10,3,0,1,0,3239,0,0,0,7.0,0.7,-0.666666666666667,17
0,0,0,5,0,1,0,-2765,1,0,0,0.0,11.0,-0.08333333333333304,-31
0,0,7,8,0,0,0,-1183,1,0,0,1.625,2.5714285714285716,0.916666666666667,-26
0,1,4,4,0,0,0,-1012,1,0,0,1.0,2.75,-7.5,-45
1,1,7,4,1,0,0,3245,0,0,0,3.75,1.0,-1.0,58
0,1,5,3,0,0,0,-157,1,0,0,5.0,1.4,1.75,-53
1,1,9,6,1,0,0,2862,0,0,0,3.1666666666666665,1.1111111111111112,5.5,47
1,1,7,4,1,0,0,789,0,0,0,3.75,1.2857142857142858,10.0,-29
0,0,7,7,0,0,0,-986,1,0,0,2.7142857142857144,2.857142857142857,-0.666666666666667,-41
1,0,5,8,1,0,0,-812,0,0,0,1.125,2.0,-6.5,-5
0,1,4,7,0,0,0,-3196,1,0,0,0.8571428571428571,4.25,-0.75,-40
1,1,9,8,1,0,0,738,0,0,0,2.0,2.111111111111111,3.0,47
1,1,5,5,0,0,0,1144,0,0,0,2.2,2.0,-1.5,36
1,0,5,2,1,0,0,246,0,1,0,5.0,0.8,8.0,-37
0,0,6,6,0,0,0,-919,1,0,0,1.8333333333333333,1.8333333333333333,5.0,-32
1,1,5,4,1,1,0,805,0,0,0,1.5,1.6,-1.5,28
0,0,2,5,0,0,0,-1656,1,0,0,0.8,6.5,9.416666666666666,-23
0,1,7,5,0,0,0,1153,1,0,0,2.4,2.2857142857142856,0.6068376068376069,28
1,1,9,8,0,0,0,740,1,0,0,3.25,2.888888888888889,-11.0,-4
0,1,8,2,0,0,0,2841,1,0,0,8.5,0.75,51.333333333333336,-14
0,0,11,9,0,0,0,449,0,0,0,2.888888888888889,1.7272727272727273,-1.0,28
0,1,3,4,0,0,0,-1759,1,0,0,1.25,1.6666666666666667,-3.5333333333333323,-42
0,0,6,8,0,0,0,-1257,1,0,0,2.0,3.1666666666666665,1.3888888888888888,-13
0,0,1,6,0,0,0,-1824,0,1,0,0.3333333333333333,12.0,-14.0,28
0,0,6,5,0,0,0,-843,1,0,0,2.4,2.0,10.833333333333332,-30
0,1,4,8,1,0,0,-2618,0,0,0,0.875,4.75,12.25,-43
0,1,6,6,1,0,0,253,0,0,0,2.1666666666666665,1.5,-0.33333333333333304,4
0,0,8,5,0,0,0,1229,0,0,0,3.4,1.0,10.0,35
0,0,7,9,1,0,0,-938,0,0,0,1.7777777777777777,3.0,3.5,-31
0,0,7,4,0,0,0,-487,0,1,1,3.25,1.1428571428571428,12.166666666666666,-18
0,0,3,7,0,0,0,-1431,1,0,0,0.8571428571428571,5.333333333333333,-1.0,-20
1,1,12,5,1,0,0,4498,0,0,0,5.0,0.9166666666666666,7.8,73
1,0,1,7,1,0,0,-3574,0,0,0,0.14285714285714285,16.0,-19.333333333333332,-38
1,1,4,1,1,1,0,693,0,0,0,7.0,0.5,0.75,19
1,0,6,7,0,0,0,-915,1,0,0,1.5714285714285714,1.8333333333333333,-8.0,-25
0,0,6,3,0,0,0,1847,1,1,0,4.666666666666667,1.3333333333333333,2.0,11
1,1,8,2,0,0,0,2978,0,0,0,9.0,0.75,-4.25,30
1,0,5,4,0,0,0,1245,0,0,0,2.75,1.8,-9.0,11
0,0,8,10,1,0,0,-1632,0,1,1,1.9,3.375,-3.0,56
1,1,13,7,1,0,3,8657,0,0,0,3.2857142857142856,1.2307692307692308,8.25,152
1,1,9,6,0,0,0,2197,1,0,0,4.0,1.5555555555555556,-7.5,6
0,0,2,15,0,0,0,-9152,0,0,1,0.26666666666666666,13.5,-12.0,-155
0,0,7,4,0,0,0,687,1,0,0,3.5,1.5714285714285714,-13.0,-27
1,0,6,8,0,0,0,220,1,0,0,1.875,3.0,8.0,2
1,1,1,2,0,0,0,-96,0,0,0,1.0,3.0,-3.0,1
0,0,6,12,0,0,0,-3746,1,0,0,1.1666666666666667,5.0,-0.3333333333333335,-52
1,1,5,6,1,0,0,629,0,0,0,2.6666666666666665,3.4,4.0,35
1,0,1,4,0,1,0,-1476,1,0,0,0.75,8.0,-2.35,-24
0,0,7,9,1,0,0,-575,0,0,0,1.5555555555555556,2.142857142857143,4.0,-10
0,1,4,6,0,1,0,-635,1,0,0,1.3333333333333333,3.5,26.333333333333332,-17
1,1,6,5,1,0,0,149,0,0,0,2.0,1.3333333333333333,-2.142857142857143,-10
0,1,2,4,0,1,0,657,1,0,0,1.25,4.5,8.5,10
0,0,9,11,0,0,0,-958,1,0,0,2.0,3.2222222222222223,7.0,26
1,0,6,9,0,0,0,-2922,1,0,0,1.0,2.5,-0.8333333333333335,-55
0,0,3,11,0,0,0,-3410,1,0,0,0.5454545454545454,8.0,-1.6,-7
1,0,11,8,0,1,0,311,0,0,1,2.75,1.2727272727272727,-5.0,-18
1,1,9,6,0,1,0,1792,1,0,0,3.1666666666666665,0.8888888888888888,9.0,8
0,0,1,6,0,1,1,-856,1,0,0,0.3333333333333333,17.0,-31.8,6
1,1,10,6,1,0,0,1154,0,0,0,3.1666666666666665,1.1,11.0,-10
0,0,3,7,0,0,0,-2124,1,0,0,0.8571428571428571,4.666666666666667,2.0,-50
0,0,3,4,0,0,0,-982,1,0,0,2.0,3.3333333333333335,0.0,-26
1,1,2,2,1,0,0,467,0,0,0,2.0,2.0,13.5,17
0,0,1,7,0,0,0,-3389,1,1,0,0.14285714285714285,16.0,-33.333333333333336,-29
0,1,6,8,1,1,0,-1003,0,0,0,1.25,2.5,30.0,-39
1,1,6,7,1,0,0,572,0,0,0,1.2857142857142858,2.3333333333333335,2.0,11
0,0,6,8,1,0,0,-1556,0,0,0,1.625,2.1666666666666665,5.0,-29
1,0,8,6,0,0,0,2323,0,0,0,3.0,1.375,-7.0,22
0,1,7,4,0,0,0,1486,1,0,0,3.5,1.0,3.833333333333334,-2
1,1,8,2,0,1,0,3755,0,0,0,7.5,0.625,9.0,42
0,0,8,8,1,0,0,1327,0,0,0,2.5,1.75,-1.166666666666667,17
1,1,6,0,1,1,0,2929,0,0,0,13.0,0.0,-8.0,20
0,1,3,2,0,0,0,536,0,1,0,3.0,1.3333333333333333,0.0,-3
1,1,8,3,1,0,0,3575,0,1,0,6.666666666666667,0.5,1.5999999999999996,59
1,1,12,4,1,0,0,4801,0,0,0,7.0,0.6666666666666666,2.8,9
0,0,5,12,0,0,0,-2201,1,0,0,0.8333333333333334,4.2,-11.5,-6
0,1,9,5,0,0,0,2785,1,0,0,3.4,0.6666666666666666,2.166666666666667,10
0,1,7,8,0,1,0,-692,0,0,0,1.875,2.0,35.06666666666666,-28
1,0,4,11,1,0,0,-4406,0,0,1,0.6363636363636364,6.5,-3.466666666666667,-29
1,0,8,8,1,1,0,1792,0,0,0,1.75,1.875,-5.75,67
0,0,2,14,0,1,0,-6717,1,0,0,0.35714285714285715,15.5,-3.8000000000000007,-53
0,1,5,7,0,0,0,-193,1,1,0,1.2857142857142858,3.4,-7.5,6
1,0,8,6,0,0,0,1667,1,0,0,2.3333333333333335,1.75,-1.916666666666667,89
0,1,5,8,1,0,0,-1860,0,1,0,1.25,3.8,1.0,-12
0,1,1,7,1,0,0,-3324,0,0,0,0.2857142857142857,14.0,-3.9,-21
0,1,7,11,0,0,0,-1655,1,0,0,1.5454545454545454,2.5714285714285716,8.0,-20
0,0,5,5,0,0,0,-321,1,1,0,1.8,2.0,-12.8,-8
1,1,10,1,1,0,0,4947,0,1,0,19.0,0.2,4.3,47
1,1,10,6,0,0,0,3424,0,0,0,3.3333333333333335,1.3,5.5,55
1,1,10,5,1,0,0,3028,0,0,0,4.0,0.9,4.1,28
0,1,3,2,1,1,0,-211,0,0,0,3.0,2.0,-2.083333333333333,29
1,1,11,5,1,0,0,2123,0,0,0,3.8,0.7272727272727273,0.5999999999999996,2
0,0,12,9,0,0,0,1025,1,0,0,2.7777777777777777,1.8333333333333333,36.666666666666664,-20
1,0,10,7,0,1,0,2343,1,0,0,2.7142857142857144,1.5,19.0,35
0,0,5,7,0,0,0,-565,0,0,0,1.2857142857142858,3.8,-14.916666666666668,7
1,1,7,10,0,0,0,-1785,1,1,0,1.1,3.142857142857143,4.2,-20
1,0,3,6,0,1,0,-873,0,0,0,1.0,4.0,-2.083333333333333,7
1,1,11,9,0,0,0,1641,0,0,0,2.111111111111111,1.6363636363636365,24.0,26
1,0,4,12,0,1,1,-1111,1,0,1,0.6666666666666666,6.75,1.916666666666667,25
1,0,5,9,0,0,0,-2390,1,0,0,1.2222222222222223,4.0,-3.166666666666667,9
0,1,7,6,1,0,0,1807,0,1,0,2.5,1.2857142857142858,26.333333333333332,21
0,1,3,11,0,0,0,-5003,1,0,0,0.7272727272727273,9.333333333333334,-18.0,-28
1,1,7,5,1,0,0,651,0,0,0,2.4,2.142857142857143,1.083333333333333,52
1,0,3,3,1,0,0,928,0,0,0,2.6666666666666665,1.3333333333333333,13.5,37
1,1,7,0,1,0,0,4649,0,0,0,15.0,0.0,9.666666666666666,40
0,0,3,11,0,0,0,-4743,1,1,0,0.6363636363636364,7.0,15.0,-85
1,1,3,1,0,0,0,1775,1,1,0,6.0,1.0,-25.0,5
1,1,10,6,1,0,0,2019,0,0,0,3.6666666666666665,1.4,-39.5,35
1,0,3,1,1,0,0,1402,0,0,0,3.0,0.6666666666666666,15.5,39
1,1,8,9,0,0,0,240,1,0,0,1.4444444444444444,2.875,-5.0,5
1,1,10,7,0,0,0,2281,1,0,0,2.7142857142857144,1.2,-2.0,16
1,1,8,7,1,1,0,764,0,0,0,2.0,1.625,-2.666666666666667,65
1,1,15,4,0,0,1,7579,0,0,0,7.75,0.7333333333333333,11.25,55
1,0,4,4,0,0,0,-112,1,1,0,1.75,1.75,0.0,-20
1,0,8,5,1,0,0,1198,0,0,0,3.2,0.75,-30.666666666666668,-26
1,0,9,5,1,1,0,2199,0,0,0,4.2,1.5555555555555556,10.333333333333332,23
1,1,8,4,0,0,0,2992,0,0,0,4.25,0.875,1.5,23
0,1,5,13,0,0,0,-4292,0,0,0,1.0,5.2,-6.0,-62
0,1,5,8,0,0,0,-1407,1,0,0,1.375,4.0,-5.6190476190476195,10
1,1,8,2,0,0,0,1860,0,0,0,8.5,0.625,0.9375,-5
0,0,3,5,0,0,0,-1554,1,0,0,1.2,3.6666666666666665,-4.5,-2
0,0,11,14,0,0,0,-1004,0,0,0,1.5,2.5454545454545454,2.333333333333333,14
0,1,3,2,0,0,0,258,1,0,0,3.0,1.6666666666666667,-17.0,15
1,1,6,5,0,0,0,190,1,1,0,1.8,1.8333333333333333,-0.6000000000000001,-3
1,1,15,4,1,0,1,7413,0,0,0,7.75,0.6,4.0,108
0,1,8,6,0,1,0,1315,0,0,0,2.6666666666666665,1.5,-3.5,20
0,1,5,4,0,0,0,688,0,0,0,1.75,1.4,-17.333333333333332,11
0,1,6,3,0,1,0,664,1,0,0,3.6666666666666665,0.6666666666666666,-8.0,-45
1,1,10,7,1,0,0,1754,0,0,0,2.2857142857142856,1.1,18.666666666666668,4
1,1,12,7,0,0,0,1083,1,0,0,3.857142857142857,1.25,0.3333333333333339,-46
0,0,2,11,1,0,0,-4728,0,0,0,0.2727272727272727,12.5,-6.583333333333334,-14
1,1,8,5,1,0,0,1015,0,1,0,3.4,1.5,-14.999999999999998,26
1,0,2,4,1,0,0,-410,0,0,0,1.0,3.5,-4.5,20
1,1,4,7,1,0,0,-1663,0,0,0,0.7142857142857143,3.0,-2.0,33
1,1,7,2,0,0,0,3373,0,0,0,7.5,0.5714285714285714,9.5,32
0,1,3,5,0,0,0,-1044,1,0,0,1.2,4.0,-21.8,-7
0,0,4,11,0,0,0,-2803,1,0,0,0.9090909090909091,5.75,-2.5,16
1,1,8,5,1,1,0,3346,0,0,0,3.0,1.125,-63.0,104
0,1,7,4,0,1,0,1561,1,0,0,3.25,0.5714285714285714,0.8500000000000001,18
0,1,7,14,0,0,0,-3304,1,0,0,0.9285714285714286,3.142857142857143,6.0,-12
0,0,3,6,0,0,0,-3238,1,0,0,0.6666666666666666,4.333333333333333,-4.25,-68
1,0,3,5,1,1,0,-357,0,0,0,1.8,4.0,1.7777777777777777,19
1,1,2,4,0,0,0,-714,1,0,0,1.5,5.0,2.166666666666666,15
1,1,9,4,0,1,0,2806,1,0,0,5.0,1.2222222222222223,-9.666666666666666,1
0,1,6,4,0,0,0,205,1,1,0,2.75,1.5,-10.75,-30
0,0,2,3,0,0,0,-392,1,0,0,2.0,2.0,22.0,-8
0,1,4,8,0,0,0,-1176,1,0,0,1.125,4.25,-14.5,26
1,0,8,7,0,0,0,-882,1,0,0,2.2857142857142856,2.0,-19.666666666666668,-52
0,0,1,7,0,1,0,-2955,1,0,0,0.2857142857142857,14.0,-9.5,-32
1,0,5,7,0,0,0,194,0,0,0,1.5714285714285714,3.0,-0.2999999999999998,40
0,0,2,9,0,0,0,-3251,0,0,0,0.3333333333333333,8.0,6.666666666666667,-3
0,0,3,7,0,1,0,-1761,1,0,0,1.0,5.666666666666667,-3.0,-26
1,1,14,8,0,1,0,1342,0,0,0,3.625,1.2142857142857142,-4.0,-38
0,1,6,3,0,0,0,690,1,0,0,4.333333333333333,1.3333333333333333,5.0,13
0,0,6,14,0,0,0,-4073,1,0,0,0.7142857142857143,4.166666666666667,2.666666666666667,-48
1,1,3,1,1,0,0,2296,0,0,0,6.0,1.0,10.5,44
0,0,6,9,0,0,0,-1081,1,0,0,1.0,3.0,9.0,-15
1,0,6,10,0,0,0,-1664,1,0,0,1.0,3.3333333333333335,-7.5,3
1,1,10,6,1,0,0,2287,0,0,0,4.166666666666667,0.9,-3.833333333333333,9
1,1,7,1,1,0,0,2821,0,0,0,18.0,0.5714285714285714,2.5,11
0,0,2,11,0,0,0,-6240,1,1,1,0.45454545454545453,11.0,-9.0,-32
1,1,8,6,1,0,0,1570,0,0,0,2.5,0.875,-2.2666666666666666,20
0,0,3,4,1,0,0,39,0,0,0,2.0,3.6666666666666665,22.0,33
1,1,9,4,0,0,0,1132,1,0,0,5.0,1.0,-7.333333333333333,8
0,1,8,10,0,0,0,-1429,0,1,0,1.9,2.625,-1.8333333333333335,-29
1,1,4,9,1,0,0,-1764,0,0,0,0.7777777777777778,5.0,3.833333333333333,-5
1,1,7,9,0,0,0,-172,1,0,0,1.5555555555555556,2.5714285714285716,-10.75,1
1,0,7,5,0,0,0,201,1,0,0,2.6,1.5714285714285714,-2.5,-13
0,1,3,9,0,0,0,-2185,0,0,0,0.7777777777777778,6.0,0.5,22
0,0,2,11,0,0,0,-5020,1,0,0,0.36363636363636365,10.0,-1.666666666666667,-66
0,1,3,9,0,1,0,-5694,0,0,1,0.5555555555555556,8.0,8.316666666666666,-36
0,1,7,12,0,0,0,-2781,0,1,1,1.0833333333333333,3.857142857142857,-5.583333333333333,3
1,0,5,5,0,1,0,565,0,0,0,1.6,1.8,-1.0,-16
1,0,4,3,1,0,0,508,0,0,0,3.6666666666666665,2.5,11.75,3
1,1,9,5,0,0,0,2154,0,0,0,3.2,0.8888888888888888,12.0,9
1,1,7,5,0,0,0,1063,0,0,0,2.4,0.7142857142857143,-8.75,6
0,1,5,9,0,0,0,-1805,1,0,0,1.2222222222222223,3.4,-2.5,-3
0,0,6,9,0,0,0,-1026,1,0,0,1.6666666666666667,2.6666666666666665,3.000000000000001,-23
0,0,8,5,0,0,0,1664,1,0,0,2.6,0.75,3.333333333333334,28
0,0,5,8,0,0,0,-84,0,0,0,1.375,3.4,-32.5,51
0,1,7,5,0,1,0,936,1,0,0,2.8,1.0,5.266666666666667,-43
1,0,6,2,1,0,0,2631,0,1,0,7.0,0.5,-5.0,9
0,1,2,3,1,0,0,-1183,0,0,0,1.3333333333333333,2.0,6.6,-19
0,0,5,8,1,0,0,-312,0,0,0,1.625,4.0,9.0,18
0,0,7,9,0,1,0,-833,1,0,0,1.2222222222222223,3.142857142857143,1.75,-14
0,0,5,7,0,1,0,-1308,1,0,0,1.4285714285714286,2.6,-4.416666666666666,-24
1,0,11,5,0,0,0,2862,0,0,0,3.6,1.0909090909090908,4.5,5
1,0,3,4,0,0,0,-1449,1,1,0,1.5,2.6666666666666665,-11.333333333333332,-30
1,1,7,3,0,0,0,2010,0,0,0,5.333333333333333,0.42857142857142855,3.0,4
1,1,10,7,0,0,0,-52,1,0,0,2.7142857142857144,1.2,1.833333333333333,-38
0,1,8,5,0,0,0,-315,1,0,0,2.6,1.25,0.666666666666667,-70
1,0,3,9,0,0,0,-1579,0,1,0,0.6666666666666666,7.0,-5.333333333333332,35
0,0,4,5,0,0,0,-616,1,0,0,1.8,2.0,11.666666666666668,-33
0,0,4,6,1,0,0,-1262,0,0,0,1.1666666666666667,2.75,-4.0,-25
0,0,1,4,0,0,0,-2564,0,0,0,0.25,10.0,-61.5,-55
0,1,11,8,1,0,0,2587,0,0,0,2.75,1.0909090909090908,3.333333333333333,17
1,1,15,4,1,0,0,5491,0,0,0,8.25,0.4,15.5,49
1,0,9,7,1,0,0,4051,0,0,0,2.5714285714285716,1.4444444444444444,12.0,77
1,1,13,3,0,0,0,5712,0,0,0,8.666666666666666,0.46153846153846156,2.2,43
0,0,3,9,1,0,0,-1232,0,0,0,0.6666666666666666,5.333333333333333,0.0,26
0,0,9,8,0,0,0,-1071,1,0,0,2.125,2.0,3.5,-21
1,0,5,5,1,0,0,1262,0,0,0,1.8,1.6,-8.5,21
1,0,2,5,1,0,0,-1761,0,1,0,0.8,5.5,3.5,-8
1,0,1,4,0,0,0,-420,1,1,0,0.5,5.0,-1.333333333333334,7
1,1,7,5,0,0,0,888,0,0,0,2.8,1.2857142857142858,-6.0,10
0,0,4,11,0,0,0,-3926,0,0,0,0.6363636363636364,5.5,-2.166666666666667,-20
1,0,10,6,0,0,0,1711,0,0,0,3.3333333333333335,0.9,7.0,-3
1,1,7,11,0,0,0,-2320,1,1,0,1.3636363636363635,3.2857142857142856,0.33333333333333304,6
1,0,6,8,1,0,0,-1900,0,1,0,1.375,3.0,1.5,4
0,1,4,8,0,0,0,-1634,0,0,0,0.625,3.75,-1.4666666666666668,20
1,1,7,5,0,0,0,1002,1,1,0,2.4,1.8571428571428572,9.25,-2
1,0,10,6,1,0,0,1568,0,0,0,4.0,1.3,-2.9999999999999996,-9
0,0,6,8,0,0,0,-1758,1,0,0,1.25,3.0,1.9999999999999996,-14
0,0,6,8,0,1,0,-3063,1,0,0,1.375,3.3333333333333335,0.5,-45
0,0,6,8,1,0,0,-1859,0,0,0,2.0,2.3333333333333335,-7.666666666666667,-48
0,0,7,11,0,0,0,-1696,1,0,0,1.1818181818181819,3.2857142857142856,34.25,-30
0,0,7,7,0,0,0,-986,0,0,0,2.4285714285714284,1.8571428571428572,-28.5,-31
0,1,5,3,0,0,0,822,1,1,0,3.3333333333333335,1.2,1.0,-20
1,1,7,9,0,0,0,-369,1,0,0,1.4444444444444444,2.142857142857143,-3.6666666666666665,23
1,0,8,3,0,0,0,1255,0,0,0,5.333333333333333,0.625,7.5,-17
1,0,5,4,0,0,0,317,1,0,0,2.0,1.0,-3.4,3
0,0,1,9,0,0,0,-7285,1,0,1,0.3333333333333333,26.0,-1.5,-74
1,1,9,6,1,0,0,1909,0,0,0,4.333333333333333,1.7777777777777777,0.16666666666666696,14
1,0,6,4,0,0,0,1446,1,0,0,3.75,1.1666666666666667,41.6,-4
1,1,5,4,1,0,0,917,0,0,0,3.0,1.6,11.5,1
1,1,7,3,1,0,0,1712,0,1,0,3.6666666666666665,1.1428571428571428,1.083333333333333,-10
1,1,7,4,0,0,0,1582,1,0,0,4.0,1.4285714285714286,1.3928571428571428,4
0,0,5,12,0,0,0,-2129,0,0,0,0.75,4.8,-7.0,-18
1,1,13,4,1,1,0,5240,0,0,0,6.5,0.46153846153846156,-2.0,36
1,1,4,2,0,0,0,873,1,1,0,4.0,1.0,7.5,0
0,1,4,8,0,0,0,-2548,1,0,0,1.25,5.5,-0.3500000000000001,-41
0,1,10,5,1,0,0,3136,0,0,0,3.8,1.1,6.5,79
1,1,8,2,1,0,0,5082,0,0,0,9.0,0.5,-1.0,24
1,0,4,10,0,0,0,-1867,0,0,0,0.5,7.0,7.333333333333333,26
0,1,7,7,0,0,0,179,0,0,0,1.8571428571428572,1.7142857142857142,-4.0,-14
1,0,10,5,0,0,0,1937,0,0,0,5.0,0.9,-4.333333333333332,9
0,1,1,3,0,0,0,-520,1,0,0,0.6666666666666666,6.0,-7.153846153846153,-12
1,1,9,4,1,0,0,1834,0,0,0,6.0,0.8888888888888888,-2.5,3
0,0,5,4,0,0,0,492,1,0,0,2.75,2.0,-6.666666666666667,-16
0,1,2,4,0,0,0,-1024,1,0,0,1.25,4.5,9.666666666666668,-1
0,1,5,3,0,1,0,822,0,0,0,3.3333333333333335,1.6,-1.666666666666667,15
1,1,18,4,1,1,0,7482,0,0,0,8.0,0.3888888888888889,14.0,109
1,0,2,4,0,0,0,-2168,1,0,0,1.25,5.5,-3.5,-20
1,1,8,6,0,0,0,1232,0,0,0,3.1666666666666665,1.625,-4.833333333333334,-30
0,0,4,10,0,0,0,-3102,1,0,0,0.9,5.5,-2.416666666666667,0
1,0,8,9,0,0,1,321,0,0,0,1.5555555555555556,2.625,-3.166666666666667,17
1,1,9,8,1,0,0,506,0,0,0,3.5,2.3333333333333335,1.75,5
1,0,6,5,0,0,0,709,0,0,0,2.2,1.8333333333333333,1.3000000000000007,19
1,0,7,3,1,0,0,1261,0,0,0,4.666666666666667,1.0,-12.0,-32
1,1,8,3,0,0,0,1630,0,0,0,4.333333333333333,0.75,-23.5,12
1,1,4,6,0,0,0,-46,1,0,0,1.5,2.5,38.0,-17
0,0,3,4,1,0,0,-1190,0,0,0,1.75,2.3333333333333335,-0.916666666666667,-6
0,1,2,5,1,0,0,-1488,0,0,0,1.2,5.5,10.15,-8
0,1,6,6,0,0,0,848,0,0,0,1.6666666666666667,2.3333333333333335,-4.0,57
0,0,1,7,0,0,0,-5800,1,0,1,0.14285714285714285,22.0,10.0,-64
0,0,11,11,0,0,0,981,1,0,0,2.1818181818181817,2.1818181818181817,-1.0,18
1,0,4,6,0,0,0,-2642,1,0,0,1.5,3.25,-10.0,-96
0,1,4,7,0,0,0,-794,0,0,0,1.4285714285714286,3.25,7.0,1
1,0,8,8,1,0,0,-718,0,0,0,2.0,2.0,0.0,-25
0,0,4,7,1,0,0,-1833,0,0,0,1.2857142857142858,2.75,-18.5,-11
0,0,2,5,0,0,0,-1369,0,1,0,0.8,3.5,11.0,-12
0,1,9,6,0,0,0,2625,0,1,0,3.3333333333333335,1.0,-1.4722222222222223,32
0,0,3,12,0,0,0,-2818,1,0,0,0.6666666666666666,7.666666666666667,6.333333333333333,-39
1,1,8,5,0,0,0,2450,1,0,0,3.4,1.25,-45.0,42
1,1,8,2,1,0,1,3618,0,0,0,9.0,0.375,3.333333333333332,4
0,1,9,9,0,1,0,-645,1,0,0,1.4444444444444444,1.7777777777777777,-11.25,-26
1,1,7,2,0,0,0,3307,1,1,0,7.5,0.7142857142857143,17.4,11
1,0,11,12,0,1,0,2457,1,0,0,1.9166666666666667,2.0,-5.533333333333334,38
0,1,6,9,0,0,0,-852,1,0,0,1.3333333333333333,2.1666666666666665,5.0,-27
0,0,3,8,0,0,0,-2153,1,1,0,0.625,5.333333333333333,-29.0,-18
0,0,2,11,1,0,0,-3938,0,0,0,0.36363636363636365,9.5,24.0,-11
0,0,4,7,1,1,0,-449,0,0,0,1.4285714285714286,3.0,25.5,14
0,0,7,11,1,0,0,273,0,0,0,1.0909090909090908,3.5714285714285716,-0.75,55
0,0,7,5,1,0,0,0,0,0,0,2.6,1.8571428571428572,-2.166666666666667,-5
1,0,8,10,0,1,0,-1198,1,0,0,1.8,3.0,-14.25,-6
1,1,11,6,1,1,0,3536,0,0,0,4.166666666666667,1.0,1.4941176470588236,29
0,1,5,9,0,0,0,-1632,0,0,0,0.8888888888888888,3.2,0.23809523809523814,-4
0,0,4,10,0,0,0,-3472,1,0,0,0.8,3.75,1.5,-23
1,1,9,1,1,0,0,3497,0,0,0,18.0,0.3333333333333333,12.0,2
0,0,1,5,0,0,0,-2489,0,0,0,0.4,12.0,-2.0,-19
0,1,5,13,0,0,0,-4197,1,0,0,0.6153846153846154,6.6,4.5,-19
0,1,6,3,1,0,0,841,0,0,0,4.333333333333333,0.6666666666666666,-6.0,-39
0,0,6,4,1,0,0,742,0,0,0,4.0,1.1666666666666667,2.75,-31
0,1,9,3,0,0,0,3087,1,0,0,5.666666666666667,0.7777777777777778,-5.333333333333334,-19
0,0,5,11,0,0,1,-2066,1,0,0,0.7272727272727273,5.0,8.0,-21
0,0,0,6,0,0,0,-3275,0,0,0,0.0,11.0,-0.3333333333333339,-43
0,0,5,5,0,1,0,1337,0,0,0,1.6,1.8,14.25,37
1,1,8,4,1,0,0,1258,0,0,0,5.5,1.125,7.5,-19
0,1,2,5,1,0,0,-1186,0,0,0,0.6,5.5,-2.25,24
0,0,3,11,0,0,0,-5295,1,0,0,0.6363636363636364,7.0,-13.333333333333332,-76
0,0,10,7,0,0,0,2086,0,0,0,2.4285714285714284,1.2,-1.5333333333333332,45
0,0,5,12,0,0,0,-3909,0,1,0,1.0,5.0,2.9333333333333327,-26
1,0,5,5,1,0,0,-732,0,1,1,3.0,1.8,12.333333333333332,4
